review_description,polarity,Sentiment
another party host zero service phone line work ref pin number enter zero response chat find direct,0.1,Positive
love super easy could ask able search specific travel group,0.35333333333333333,Positive
disaster inform card invalid would let update properly confirm bank finish lot directly contact keep reservation,0.05,Positive
world exclude list private bathroom filter simply work get every time select must present many like never make come feature lead,0.125,Positive
simple understand follow easy needful advise process issue keep thank,0.21666666666666667,Positive
biggest scam rental car process loose want sell dont even know work poor people need help close open,-0.158974358974359,Negative
easy unfortunately cancel trip cancellation process also extremely easy definitely future,0.09166666666666667,Positive
money daily rate need room work well continue ill call make sure charge less,-0.041666666666666664,Negative
option request modification property option approve however dont proper procedure follow extra payment call ask refund cancellation didnt make cannot even tell property never receive payment sometimes even room doesnt exist,0.0,Positive
love think future almost impossible get money back owner due really especially time throw away like return simply accept longer,-0.041666666666666664,Negative
unfortunately lot nice experience bad one approach push nobody solve situation owner let enter although advance owner unavailable lose even worse situation weekend course service week without solution,-0.24999999999999997,Negative
easy one flight get help chat didnt work luckily experience care horrible person really will job clear say didnt help,0.013333333333333327,Positive
flight seat reservation lose responsibility service service blood suck investor service like,0.0,Positive
come look perfect place relax mind family,1.0,Positive
write review detail detail end add application second view gallery go back horror text go astray course want write,0.0,Positive
absolute rubbish currently make twice last fortnight time turn didnt even massive inconvenience follow make phantom last minute find bed new town bad avoid,-0.051948051948051924,Negative
company good long dont business model sell transport chain service however go wrong service team poor careless like fault flight would decision lose money place find call center put hold,-0.1416666666666667,Negative
work almost fine certain point impression inevitably leave strand foreign country support refund charge extra supposedly reality unsafe hole grind even appear fine worse give worse experience life edit reach support multiple time days response help refund give,0.013624338624338626,Positive
make non default choice inadvertently room accidently couple make non default choice add filter profile select non room also offer feedback option help menu,0.0,Positive
bad see list sort distance theres need previously worst dont show see list individually click would,-0.5666666666666665,Negative
system change date get refund set date correctly automatically recent date would allow manage date less star would definitely give less definitely scam dont take money away,-0.06666666666666667,Negative
loyal would previously rate last show final price payment page really make reservation go ahead service get jump rather back cant believe amount would hurt significant yeah,0.10595238095238095,Positive
service absolutely horrible last three recent lose limit time get visit time less helpful zero help response response service absolutely helpful different,-0.16111111111111112,Negative
straightforward easy navigate always plenty choose every town city ever also like obtain frequent,0.30277777777777776,Positive
worst option contact care first time one get confirmation also say available option complaint whats service dont care worst experience never,-0.32999999999999996,Negative
nice interface flight coverage wide admit far enjoy experience,0.25,Positive
zero assistance chat impossible find contact telephone good work though wrong,-0.15555555555555556,Negative
well work find convenient place stay series overseas change time service feature service staff skillful understand problem quickly come back solution within,0.16666666666666666,Positive
would anyway recommend price never solid send wrong information get wrong room cannot unavailable help literally late say would week try make reimburse mistake,-0.325,Negative
great sort else one fast reserve pay important one room leave hurry less message early arrival local fast,0.21904761904761902,Positive
option manage like cancel postpone flight option call local call international number long wait time option could find chat care representative plan please lot waste money time,-0.0625,Negative
tip look trust pilot company cost double price holiday twice unable get money back,-0.16666666666666666,Negative
wife stay like man stomp floor day stay especially new weve staff cool place clean comfortable dont someone stomp might keep stay next time,0.2778787878787879,Positive
cant pay card dont matter try flaw issue dont number anyway didnt try solve say order,0.0,Positive
work great save money quick easy navigate easy save money,0.5,Positive
couple exactly,0.25,Positive
retard support ever see send message support hit enter want add need wait response communication rather unflexible overall experience seriously think switch another service recent experience,-0.30833333333333335,Negative
good one apartment expensive one city thank ann chapman,0.09999999999999998,Positive
first time experience bad pay amount option even verify property,-0.22499999999999992,Negative
easy find experience seamless communication fantastic get,0.3111111111111111,Positive
dont less pathetic support confirm option pay tell automatically amount absolutely information provide arrangement support help find another never,-0.32222222222222224,Negative
beware message via wont even listen pretend overcharge never company,0.0,Positive
hell click contact support general instead support finally wait time way long also click god many find location,0.125,Positive
easy reduce also access goggle check location proximity,0.43333333333333335,Positive
part would show first one could see relate correspond page one could answer directly like would give,0.175,Positive
easy straight forward one best world easy flexible affordable,0.5166666666666666,Positive
unexpected payment twice dont want refund horrible assistance well,-0.45,Negative
problem stay get didnt show charge despite pay full property,0.35,Positive
reservation property make bear cost find alternative property cost double sorry help,-0.25,Negative
personal experience firstly friendly easy simple ways search look affordable,0.20208333333333334,Positive
far point like much easier,0.15000000000000002,Positive
edit also doesnt work learn swipe away notification telepathic worst still several completely woeful navigate try back main search page full unavailable control latest version like make,0.016666666666666656,Positive
cannot express dissatisfaction inoperative make system stop direct direct,0.1,Positive
account without prior notification reason day travel,0.0,Positive
cant even contact service trash cant even give refund hate better refund try contact service bunch time trash dont contact want stay first,-0.01666666666666668,Negative
life saver every last minute life face one three ever,0.0,Positive
reservation easy good discount regular reliable highly,0.3233333333333333,Positive
take store time click close button give star review way great market,0.8,Positive
like service well vacation convenient,0.0,Positive
easy convenient hassle free way find love,0.4444444444444445,Positive
way contact service hack time support support staff fix issue,0.0,Positive
worst experience team dont respond land problem genius level regular often check certain property cancel reservation fraudulently cit show commission number time team never extend help cannot trust lose genuine,-0.09642857142857142,Negative
friendly clear fast straight forward find exactly need,0.225,Positive
flight though still refund money even though amount already care via mail smartly put toll free care,0.30714285714285716,Positive
great convenient pay well advance secure room arrival often time great price today first time cancel due room check air condition work express problem front desk tell maintenance man come look min end well,0.425,Positive
majority list incorrect false information every information originally state completely saw information completely non recommend,0.04374999999999998,Positive
make site fault mine service worst never respond suppose genius level stay since add extra nights extend date complete nights genius level,-0.3,Negative
quite time without problem yet recently two bank confirm two help center try explain time bank yet solution problem keep say receive payment dont know need help,-0.05,Negative
get scam message tell delete please provide address work need provide way delete scam let message sit ignore good,0.7,Positive
find stay simple easy trouble ever room instead directly unprofessional site would nice notification though scramble find,0.18666666666666668,Positive
island far one best live start reception felt welcome lady counter friendly warm helpful room beautiful even breakfast lunch dinner include buffet set even alarm free night highly value money,0.4912626262626263,Positive
air next day price go site various care improper wire justification ill never future feel,-0.125,Negative
work add easily manage cover,0.43333333333333335,Positive
really good easy interface work perfectly enough choose reliable service,0.37777777777777777,Positive
today still concern currency push delete review less currency set set currency want see search show dollar dollar always see currency easy imagine good price country list,0.32222222222222224,Positive
wasnt nice world flip long time story short long state wrong still call then again after mad end sweet man kind voice bad day great stay phone take care big big thank send love city,0.07115384615384616,Positive
convenient however cancel due medical problem fee cancellation,-0.0625,Negative
thorough information clearly friend florence well thank,0.10000000000000002,Positive
quick easy convenient stay relax hassle free staff quick address,0.37499999999999994,Positive
enjoy travel need always work matter also love check map different,0.3,Positive
like make drink people complete mess difficult like share whole room take seriously,-0.14166666666666666,Negative
trip best dont poor service list doesnt exist twilight month say doesnt response refund please dont,0.3,Positive
several respond cancel short notice strongly recommend instead far superior platform product,0.24666666666666667,Positive
love efficient easy site past sixteen inception whatsoever keep good work,0.3458333333333333,Positive
exceptional convenient list variety room availability check traveller much freedom flexibility choose propose make site henceforth future,0.2888888888888889,Positive
great way find unfamiliar city wish show true price first instead wait end,0.4666666666666666,Positive
confirmation stay easily navigate clear end comment rate experience get back,0.17777777777777778,Positive
usually best price please need add filter hard since already state incorporate filter life chang pet owner like,0.35416666666666663,Positive
worst zero bad experience bad much bad take money pay stay street total with completely full upon arrival inform least check another just take much money advance zero service even simple,-0.31666666666666654,Negative
genius program sort scam arent different previous response developer problem already genius level difference,-0.08333333333333333,Negative
less upon receptionist tell show terrible experience,-0.5833333333333334,Negative
one extra piece information would helpful much close especially difficult expect buy food arrive day,-0.26666666666666666,Negative
percent walk super super super clean awesome excellent service owner always help dont understand stuff matter love place theres restaurant min walk restaurant try two even close,0.5523809523809524,Positive
always easy full important relevant filter facility great tool,0.47666666666666674,Positive
operation successful pay even approve bank go wrong confirm didnt even receive notification check,0.125,Positive
account clearly hack account disable idea cant register mobile number end clearly hack say,0.10000000000000002,Positive
scroll back top cannot see whole list fix,0.2333333333333333,Positive
able connect service wasnt able achieve goal warn cancel cancellation incur option redact cancellation,0.5,Positive
helpful competitive better many occasional special,0.3392857142857143,Positive
love easy holiday fun easy thank great,0.49333333333333335,Positive
open search look see indoor pool hot tub turn pool hot tub close close year never stay lie refund lie steal money cant mislead like lawsuit,0.16666666666666666,Positive
first time application satisfy good application easy end year family hope get rate satisfaction,0.4611111111111111,Positive
really easy follow dislike much difficulty new better,0.3174242424242424,Positive
make easy communicate start finish like deal real people well design thank,0.31666666666666665,Positive
every day month price still plus tax dont change level genius still change,0.0,Positive
best trip get lot flight,1.0,Positive
regularly weekly happy work without problem always reliable,0.4,Positive
serious money support team wont escalate open way past ref give back money cannot get registry number direct page cannot get take small court ridiculous,-0.15238095238095237,Negative
good experience could better information make available like surprise additional,0.5333333333333333,Positive
lot easy find price range even easier place,0.43333333333333335,Positive
whole good show spend time find really problem annoy,0.36666666666666664,Positive
first delete problem even check every sec please top phone,0.21666666666666667,Positive
within application demand fast connection work properly,0.1,Positive
mark send market didnt register edit response dev sure else say market didnt opt dont,0.5,Positive
easy contract flexible ticket also less waste money even write change site,0.022222222222222237,Positive
redirect whats even point version well,0.0,Positive
bad service try cancel flight contact company half flight ticket even amount voucher sense except wast money,-0.43333333333333324,Negative
bad experience say need pay pay reach accommodation within get call someone ask payment say without reject dont know whether authentic person ask payment pay days fraud,-0.09999999999999992,Negative
helpful would give star rat incongruent actually charge cannot sure room,0.25,Positive
quick efficient service extremely accommodation transport world,0.10416666666666666,Positive
even genius level still price vacation car rental rental say full protection one get less say say whether fake full,0.008333333333333331,Positive
keep error bad gateway even multiple apartment different fix reply reply history completely application mobile,-0.14999999999999997,Negative
first time visit trichy site see nearby hope ensure provide best transport facility good good conduct behaviour acquaint multiple southern well happy since age expect soft cool driver,0.43333333333333335,Positive
comply cancelation process cancel charge discount give,0.0,Positive
easy great help select right stay meet comfort level,0.5063492063492063,Positive
poor experience try room today wont let see screen cant make reservation holiday plan please fix,-0.4,Negative
real good one would like see lot instead offer car rental give different maybe food drive car good car rental thats thank,0.5666666666666667,Positive
ineffective case like dont room early bird reservation pay double price away room money even genius turkey local support telegram support chat support spend fill support claim price difference compensation limit never come,0.03333333333333333,Positive
best way accommodation car hire one never disappoint yet,1.0,Positive
cheap straight,0.30000000000000004,Positive
excellent friendly easy navigate stay lovely choose,0.5770833333333334,Positive
excellent stay place bad expert yet hop never experience one keep great work,0.3666666666666667,Positive
absolutely helpful costumer service appropriate information concern never external unacceptable,0.2333333333333333,Positive
dont care home whatever want get away leave card number make reservation confirm price,0.0,Positive
room however shortly life threaten accident admit hospital even upon try several money tell cant money steal hire attorney matter would recommend anyone,0.0,Positive
say version compatible twice open store,0.0,Positive
able find accommodation another country easily also able schedule payment advance credit card accommodation immediately smooth far,0.3866666666666667,Positive
ask refund overcharge agree refund one month far send ask information provide time havent get refund yet,0.1,Positive
great search whatnot literally world travel,0.8,Positive
many sometimes become difficult find right option,0.09523809523809523,Positive
intrusive take play store even click close also,0.0,Positive
cleanliness superb staff must speak floor hallway sensitive someone walk make rest always come place,0.55,Positive
horrible also always pop directly inconvenient,-0.8,Negative
worst ever dont real support punch chat doesnt work say property responsible date contact property say one make one way cant contact anyone feel hopeless bad,-0.32499999999999996,Negative
leave policy well hide lot nonsense company platform instead please either available incompetent either ways wrong well protect list rather figure could well fly kite,0.08750000000000002,Positive
overall good experience problem sometimes platform work well annoy service quickly,0.3444444444444444,Positive
easy excellent selection good information,0.7111111111111111,Positive
always say problem cannot ill already level suddenly happen teach fix,-0.25,Negative
scam give confirmation without unit contact number also say account already,0.0,Positive
accommodation smooth easy variety choose,0.4166666666666667,Positive
charge double price room better literally,0.25,Positive
work always need far away far,0.1,Positive
easy hassle free advice update currency conversion regularly reflect true price,0.29583333333333334,Positive
good however service still havent via post appreciate prompt urgent reply thank,0.7,Positive
helpful love though lot add end transparency,0.5,Positive
good easy access countless make holiday fun highly recommend,0.31866666666666665,Positive
worst service ever dont expect help even make mistake avoid cost edit tell response reach however issue dont help respond reach answer standard reply,-0.5,Negative
fantastic application perfect service require rarely make days time shine relax thank service highly recommend everyone,0.46499999999999997,Positive
less filter apply one window search filter category,-0.16666666666666666,Negative
good experience friendly people good food lot variety also especially cocktail party also fruit party pool staff kind active good attitude also entertainment team lot activity even interest take card night life lovely,0.4302083333333333,Positive
lot search however dont understand sometimes wife doesnt genius account lower,0.0,Positive
professional come competitive give security provide must need abroad,0.1,Positive
best ever never worry true reservation always point never problem love also enjoy get best,0.65,Positive
totally time waste dont support even dont know dont proper number waste time also demand money even stay,-0.1,Negative
happy ease think could misconception better,0.65,Positive
till awesome like negative part comment twice,0.35,Positive
easy complete holiday site great data base good future,0.20555555555555557,Positive
give one star wont let give motel get get wont return service say would get back days ago time contact joke company,0.0,Positive
didnt receive refund yet try contact instead remove massage icon application,0.0,Positive
always easy huge range accommodation available even last minute,0.30833333333333335,Positive
whenever different read really easy know good,0.37777777777777777,Positive
member spend money highest rank still see another phone member still price really dont see,-0.30000000000000004,Negative
attention application hack photo appear clearly hack link application,0.10000000000000002,Positive
please check roll check keep jump back check two different problem must,0.0,Positive
since update every time back search menu first last saw annoy,0.08333333333333333,Positive
support system available want help dispute nobody available chat system effective response anybody better provide better service,0.48,Positive
overall find genius discount scam try compare genius discount friend level genius mine already price remain,0.0,Positive
best one dont pay advance cancellation give many price excellent work side,0.8333333333333334,Positive
card room already support didnt send proof,0.0,Positive
lot scam receive recommend,0.0,Positive
do people worst experience,-1.0,Negative
easy apartment stay stay need trip get genius depend number youve make property apartment villa also see recently stay help decide depend much want spend write review totally recommend easy hassle free,0.24444444444444446,Positive
usually great unable select trip away disappoint,0.15000000000000002,Positive
give invoice make payment give doesnt help anyway,0.0,Positive
profile way select different year mean scroll also manual way set birthday date,-0.15625,Negative
loyal two cant get nobody get help service department really poor service ever disable account reason,-0.033333333333333354,Negative
much convenient big help right easily,0.22976190476190478,Positive
since year almost honest first time find unprotected car days full payment pick location international airport reach company deposit cash around deposit credit card alternative solution say problem contact right cant action,0.2642857142857143,Positive
easy convenient reliable always best great,0.7444444444444445,Positive
service good cancellation high good facility overall experience good far,0.3933333333333333,Positive
less efficient doesnt guarantee correctly apply legitimately inform availability,-0.16666666666666666,Negative
easy contain information holiday several time year,0.21666666666666667,Positive
access via easy comfortable,0.4166666666666667,Positive
work work assume start work,0.0,Positive
room show room say valid try call care number work,0.0,Positive
sure whats functionality work cant view available select,0.45,Positive
free cancellation later still havent original card ref refund new card update take refund currency year later still havent able accept,0.23522727272727273,Positive
make destination change taxi service cannot get change show correctly show correct destination even clear cache clear data reinstall,0.10000000000000002,Positive
could give would horrible service card keep decline even though money credit card everybody keep tell instead actually help finally directly thankfully service lovely payment right away never worth frustration confusion,-0.04404761904761906,Negative
generally find wrong particularly annoy take immediately take days widespread con stop accept update post review twitter money back account within hour do,-0.07083333333333333,Negative
worst ever even property upon arrival say available kindly pay advance,0.0,Positive
good easy rat star think property number choice better get number confirm late already stay property number unavailable arrival first time would helpful could contact property find way scary experience,0.18055555555555555,Positive
would advise anyone look seek alternative room make sure try finalize reservation get confirmation sometime wouldnt let change reservation order correct receive refund spend,0.5,Positive
several business pleasure obviously always course nine time different someway like example handicap bathtub shower handicap management thats never call next time get better deal say thank unpack,0.1,Positive
still havent transfer option exclude annoy scrawl totally unsuitable traveller want pay much room please get selection update still cant select one update without option loose another star,0.041025641025641026,Positive
horrible experience ever make reservation nights labor day weekend full price advance get property say dont available late yet cancellation fee service didnt resolve issue hang several time,-0.11000000000000001,Negative
date still pain report bug web mobile ask spend time loss revenue provide thats enough like get need specific contact report bug otherwise,0.0,Positive
good find work well lot dodgy service wrong powerless help try get simple refund give never service,-0.07500000000000001,Negative
pathetic property unavailable yet immediately host property cancel property actually available receive mail refund take work days take minute transfer fund complete long return money would recommend waste,-0.15,Negative
business though couple look people expect dont need show room people look search process harder check payment save future expect happen,-0.05,Negative
either like stupid inspirational tell flight place stay thats twenty away like theres literally series button theyre either ridiculous,-0.2111111111111111,Negative
support disaster completely less ask already make even send link end cant help,-0.16666666666666666,Negative
worst care incorrectly also double lodge complaint also provide bank statement receive call keep putt call hold need kindly improve importantly service never ever,-0.06000000000000001,Negative
month ago month advance realize need find new accommodation eventually find alternative accommodation much expensive back home fully stay approach tell refund take business days refund yet approach keep unhelpful,-0.12121212121212122,Negative
extremely buggy accept fake credit card payment mode able remember save credit country number accept mobile number accord company bug bug show scope taxi map also never one room enter character zip code accord company bug,-0.041666666666666664,Negative
pick stay decide think another name fee course eat money another one decide shouldnt stay yes enjoy eat cost cancelation fee dont,0.4,Positive
always good experience find great selection private also easy see different host whenever contact system work great always get prompt response host,0.45555555555555555,Positive
make often due property may aware ever bill dispute resolve immediately would recommend get cost represent around world,0.0625,Positive
help issue reservation several time similar guess doesnt value like reservation mistake stick,0.0,Positive
absolutely worst interface service ever impossible chat service unless sign garbage interface waste time never far superior every way especially service,-0.20277777777777775,Negative
last incident bad service rental car company wasnt accept credit mistake didnt read contract end end talk representative speak poor communicate lose nice way treat loyal,-0.03333333333333331,Negative
great find great price even though find price auto plan plus difference still good price surely would take route greatly able cancel well ease,0.6599999999999999,Positive
average cant upgrade endlessly get communication accommodation easy look stay thats good best stick accommodation place want stay,0.3716666666666667,Positive
hate one request change arrival time confirm dont confirm arrival time pay doesnt help shouldnt confirm unless arrival time confirm property include arrival time reject know unacceptable check without time annoy way,-0.8,Negative
several across japan easy selection easy payment map could little better hard link map issue mostly cad address note stay,0.1982142857142857,Positive
love experience great always plenty information need choose without back forth costumer fast efficient polite,0.375,Positive
room receive floor mean disable person night sleep due music also light every time turn body one side breakfast excellent place well free car park personnel reception desk nice friendly location convenient visit,0.3339285714285714,Positive
application buggy practically try much easier via buggy days usually fully show often previous search map functionality awful especially try holiday since lot possibility turn eat impossible search way,-0.3138888888888889,Negative
cant look tell place unavailable dont want look eta select wrong card pay flight instead able back start pay,0.0,Positive
recent update big blue button accommodation search view map mobile really annoy much screen space permanently fix bottom half screen,0.038888888888888896,Positive
update still wait refund even though send documentation send sad see service decline time love last experience service terrible double reservation refund send professional response,-0.15,Negative
need lot work make usable click vacation view return list always start especially near end want share link friend view view browser browser,0.2,Positive
support really bad good luck try get money back go wrong take advance payment room dirty support might action experience get room find later night leave kind refund later mark bravo,-0.04444444444444443,Negative
service someone apparently stay able cancel concern easily someone could like difficult get hold service,0.12083333333333335,Positive
cannot recommend service border line grift worst experience ever take money quickly issue ghost keep money cancelation fee room total highway robbery directly reservation site research call directly actual service,-0.11333333333333336,Negative
regularly throughout consistently satisfy two property one access make sure resolve service line always best selection give locale reasonable great variety accommodation room independent,0.39285714285714285,Positive
job reason rate relate lack quality private work place private room private filter value filter doesnt take consideration end possible see final value matter,0.0,Positive
awesome sometimes information facility contradictory fix place upper age limit display age part room title mix put additional information difficult find,0.16666666666666666,Positive
unfortunately long time become apparent property sort cant easily extra night already doesnt recognize already doesnt current difficult find accommodation active list ago scroll ever find current,-0.09047619047619047,Negative
able accommodation many wonderful perhaps wouldnt find otherwise however bite genius system level genius friend mine genius lower level saw slightly lower,0.4583333333333333,Positive
overall thats reliable suggestion section also room stay button check didnt remember show room,0.0,Positive
try first time yesterday amount reservation unsuccessful service tell call number resolve issue call international number would cost lot hopefully someone help refund chat,0.125,Positive
easy navigate price less reach genius level description give usually work since cant talk personnel service,0.005555555555555573,Positive
good zoom hard see accommodation cant look map whole country see plan trip zoom every city every time,0.20277777777777775,Positive
site genius level would think mean theres service simply lie teeth get help anyone include constantly cut system less simply shock service current complete business elsewhere would urge everyone else avoid altogether,-0.05416666666666666,Negative
daily year work new version show please revert old version dont touch always work,0.07878787878787878,Positive
room later modify day room accident get day service agent confirm would refund full amount happen dont steal money lie,0.175,Positive
great accommodation genius great site number always satisfy able ahead free cancellation additional freedom,0.625,Positive
care service nice dont proper communication property accept didnt serve breakfast even say even pay extra care executive able solve issue owner prepayment make prepayment even service bad,0.08000000000000004,Positive
aware problem stay service appall request refund per advertise reply receive service would like apologize inconvenience might experience property work towards refund property decline request however would like offer compensation,0.25,Positive
ever worst ever numerous advance arrival date experience well goa trip random arrival date almost another,-0.5,Negative
overall good find need clarity static bar method search version save apple wallet android version allow wallet whats also cant pay pay boycott come better,0.425,Positive
login work button react click try different clear cache work please fix usually happy,0.3,Positive
helpful lot room difficult cancel especially rental cancel reservation didnt work take almost hour figure get contact actual person awful,-0.375,Negative
display mislead falsely advertise stay room free breakfast room directly site price point get breakfast include make seem much convenient place feel,0.07499999999999998,Positive
easy necessary one need sure tour,0.3111111111111111,Positive
last time you cannot amend even though owner one reply zero support send refer less ask confirmation number pin number send pin number wrong communication complete absence support cannot handle responsibility might well say shortage employee support take money return,-0.11583333333333332,Negative
fraud car hire dont normally write hire car never receive car hire company tell contact wont issue refund answer phone bother car big fraud car rental support time fake message still havent receive refund,-0.11666666666666665,Negative
want date start next month make want ticket give next month didnt notice contact reply finally contact company please update date date either,0.0,Positive
try room didnt respond request try two time response whatsoever even friendly personal message typical simple nights waste time back guess mean sake show reply time acceptance fix problem least youve set,-0.07552083333333334,Negative
trouble literally room park lot confirmation go right check without try always end back staple love discount tier,0.1464285714285714,Positive
say good choice look impossible combination transit acceptable support usually sell business class sorry economy available saw available flight buy directly matter fact support try make money business class,0.026190476190476198,Positive
problem flight do properly confirmation confirm doesnt show android reference number impossible find contact number chat service even though help run till maybe one star review get attention since zero star review impossible,-0.4444444444444444,Negative
free taxi airport doesnt work support service didnt help offer work problem long time last time via,0.11666666666666668,Positive
wish problem wonderful one tell cancel order service like number one enemy state please keep mind ever need refund put hell back horrible service phone wont let speak manager agree refund wont even contact,0.0,Positive
travel lot cant less keep try get call really expensive call abroad call take long call credit terrible,-0.4291666666666667,Negative
like shoe interest vacation apartment every rental lucky never available make search towards look sorry maybe work look good vacation unless want spend sort,0.08333333333333331,Positive
able select best option without worry especially communication option able travel comfortably across island,0.48,Positive
clean part reasonably price issue keep room stay cool exchange young lady front desk get really rude ultimately put another room stay cool offend attitude place stay try save dollar,0.15238095238095234,Positive
beware price post different price look cheap place stay buy end pay room doesnt deserve price whats worst refund deposit yet dont believe review provide true instruct staff leave positive review get money havent,-0.004545454545454547,Negative
many go great site locally globally get best well would foreign rat huge,0.42916666666666664,Positive
resort today payment pay property basis within receive another mail ask make advance payment else guarantee availability confirmation mail dont know kind property owner clear information payment criteria avoid unnecessary hassle,0.09999999999999998,Positive
like many especially flexible many one essential filter miss accommodation filter would help lot save time,0.25,Positive
service disgust support disgust support respond day arrival could deduct money card money card two send payment link site possible scam another country without,0.0,Positive
really horrible dont chat problem need wait minimum even one contact cant send dont accept try lot get information cant send,-1.0,Negative
generally smoothly sometimes could possibly add always fairly competitive may already havent closely lately,0.2,Positive
bad experience take responsibility pertain invoice push push recommend accommodation,-0.6999999999999998,Negative
sadly account hack ago service numerous time ask tell never even security team service hack already issue set new account report,-0.12121212121212122,Negative
worst life mislead support help trouble place complete nightmare stench room worse sewage weird people laugh turn time try leave get refund nights sensational fall parachute coup know protect protect,-0.1476190476190476,Negative
scam room dont tell property deposit room get money dont deposit still wont give money back take room dont deposit would let cancel get money back,0.0,Positive
great try resolve ridiculous one phone phone line connect people service,0.23333333333333336,Positive
terrible problem credit card payment issue take time reservation say poor service,-0.7,Negative
first smoothly lot communication regard time cool easy one,0.35833333333333334,Positive
find new fine contact service pain expect easier way get back service service disappear without notification keep message history,0.18434343434343434,Positive
try contact change wont accept ref pin need speak human currently stress service access worst,-0.3333333333333333,Negative
good experience today writ important simply window didnt save progress maybe implement word type save system cool,0.36250000000000004,Positive
unreliable receive payment showup end pay cash contact service ask detail give want finally unfortunately partner company cant assist kindly contact property directly loss money bad experience,-0.12499999999999997,Negative
mostly work inability contact service annoy theyre list taxi airport downtown youd think look cant dismiss old ever present,0.19999999999999998,Positive
experience time rent end pay room would show unannounced every time go lot one time talk room enroll program cost money dont even get,0.0,Positive
always absolute pleasure short notice long love,0.1625,Positive
easy save way travel opinion real help everyone,0.31666666666666665,Positive
never recommend site trip ruin ramada panama city beach next year rightfully never site trip turn day stay atrocious get screw daily rate would refund trip desperately husband turn worst days marriage,-0.45999999999999996,Negative
horrible web show rate show rate discount tell give discount pay extra amount cheat call best please honest tell good refer definitely refer,0.21666666666666665,Positive
stay receive receptionist tell confirm reservation try expensive room upon contact next day sorry leave foreign country without tell would reimburse stop reimburse take property,-0.28125,Negative
rather pay front normal available choice time genius go room night cost actual front,0.18333333333333335,Positive
work turkey hate,-0.8,Negative
exceptional doesnt store past record past well also doesnt send time trip,0.055555555555555546,Positive
warn try firstly get confirmation get one fully confirm need pay half payment full payment half amount didnt receive confirmation personally counter get know doesnt provide physical available,0.09523809523809525,Positive
several search search work fine,0.20833333333333334,Positive
cant get better doesnt give good also massive give feel place staff cleanliness budget food basically,0.39999999999999997,Positive
option communication cant even family find,0.0,Positive
good face issue face issue realize less,0.26666666666666666,Positive
view property press back see right top rather point property scroll way annoy friendly,0.2901785714285714,Positive
option top search one option search hot tub,0.375,Positive
nice room clean bed comfortable give microwave door wouldnt open fully didnt fit properly cabinet shower door wouldnt stay close kind tricky try keep slide shower door close wash body time,0.3380952380952381,Positive
twice stay motel concern part like give card away happen,0.0,Positive
service many time refund money blame even though didnt charge keep say didnt respond rude unprofessional hope onetime money worth ill lawyer,0.0,Positive
convenient come competitive various get,0.0,Positive
less step browser harder see detail sometimes dont show whereas browser version room information location difficult access usually come wrong aspect ratio better browser,-0.16944444444444443,Negative
someone hack account several find another travel service like,0.0,Positive
frequently size big please work magic make smaller poor phone cannot cope also would really love enter filter every time nearly always time back one step search adjust yet,0.09999999999999999,Positive
incredibly always work extremely well service write question within,0.3875,Positive
reliable good service rate accommodation affordable demand advance later,0.35,Positive
make car rental reservation ideal rental vehicle another company tell cant get refund service,0.9,Positive
accommodation help one make choice better,0.5,Positive
easy bite payment option trust rectify,0.43333333333333335,Positive
easy easy happy service love plan,0.5416666666666667,Positive
good lot different kind stay economy,0.4333333333333333,Positive
mess currency depend card issuer country value set pay bank account would force make currency conversion pay provider register,-0.175,Negative
since update unable make via please fix thank,-0.5,Negative
able last minute great rate great future fly,0.4833333333333334,Positive
pathetic service ownership make make run pillar post list also doesnt take make jeopardy,-1.0,Negative
extremely easy information clear accurate confidence,0.3111111111111111,Positive
good less price huge,0.3111111111111111,Positive
number time together get best value flight best accommodation pocket standard whatever example travel agent see different pocket instead pay travel find least another either pocket next holiday,0.2833333333333333,Positive
even find easy straight forward even easy sort,0.35555555555555557,Positive
good contact support issue dont expect solution,0.7,Positive
scroll look sudden back top page,0.16666666666666666,Positive
easy first keep show closet area many good option little scroll find good place love option free cancel arrival date also pay,0.4119791666666666,Positive
actually worst application flight please dont flight,-1.0,Negative
reply zero star clearly day stay people insist pay deny ask cancel concern time already send twice ask call international phone number pay bill service,0.05000000000000001,Positive
avoid great zero problem take days answer answer politically correct say wont help worst far vacation rental service light even new small feel like cattle try directly stay host,0.03579545454545455,Positive
service problem didnt help worst host ever see lose time money awful support,-1.0,Negative
theres bug enter taxi reservation screen attempt change trip cant navigate back tick button respond,0.0,Positive
scam application get pay amount card ghost doesnt active gosh,-0.13333333333333333,Negative
dont anyone else take bike web site scam cancel change reservation even though choose free refund option service number non existent,0.4,Positive
easy lot clear,0.26666666666666666,Positive
scroll back top page need scroll quite annoy,0.25,Positive
worst cant see blank slate image,-0.5,Negative
tremendous help assist perfect family,0.6666666666666666,Positive
great really easy much budget,0.4777777777777778,Positive
make reservation via spot invoice moment payment state days stay shady well still wait day age days issue invoice lesson stop reserve check rate call property deal property directly post service bad,-0.28333333333333327,Negative
application good simple enjoy every trip simple like,0.275,Positive
quite easy genius also bite less price match,0.13333333333333336,Positive
unable make latest update keep return home page try open page,0.0,Positive
